Variable,Value
makam,buselik
form,sarki
usul,aksak
title,bir_pur_cefa
composer,iii_selim
filename,buselik--sarki--aksak--bir_pur_cefa--iii_selim.txt
note_count,533
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,316.4015009380863
median_koma53,318.0
std_koma53,43.47854191167761
koma53_range,359
total_unit_duration,56.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10576923076923077
median_unit_duration,0.0625
std_unit_duration,0.07870034674504699
most_common_note,C5
most_common_note_count,118
