Variable,Value
makam,buselik
form,sarki
usul,duyek
title,askin_once
composer,amir_ates
filename,buselik--sarki--duyek--askin_once--amir_ates.txt
note_count,439
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,289.28018223234625
median_koma53,318.0
std_koma53,100.75752504371448
koma53_range,372
total_unit_duration,93.0
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.21184510250569477
median_unit_duration,0.125
std_unit_duration,0.12343453949777704
most_common_note,B4
most_common_note_count,80
