Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,bir_gun
composer,omer_sami_gupgup
filename,huzzam--sarki--curcuna--bir_gun--omer_sami_gupgup.txt
note_count,309
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,297.9870550161812
median_koma53,333.0
std_koma53,111.18318726581202
koma53_range,372
total_unit_duration,52.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17030744336569578
median_unit_duration,0.125
std_unit_duration,0.11427276824029223
most_common_note,G5
most_common_note_count,67
